stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id,imb_s1,imb_s2,reference_price_far_price_diff,reference_price_near_price_diff,reference_price_ask_price_diff,reference_price_bid_price_diff,reference_price_wap_diff,far_price_near_price_diff,far_price_ask_price_diff,far_price_bid_price_diff,far_price_wap_diff,near_price_ask_price_diff,near_price_bid_price_diff,near_price_wap_diff,ask_price_bid_price_diff,ask_price_wap_diff,bid_price_wap_diff,prediction
50,450,540,3109121.46,1,1.00011,16082235.73,1.00011,1.00011,0.999797,288666.18,1.00011,93338.3,1.000033,0.36001205,24804,450_540_50,0.5113235321219269,-0.6759873281270525,0.0,0.0,0.0,0.0003130000000000077,7.700000000010476e-05,0.0,0.0,0.0003130000000000077,7.700000000010476e-05,0.0,0.0003130000000000077,7.700000000010476e-05,0.0003130000000000077,7.700000000010476e-05,-0.00023599999999990295,-0.018586986
51,450,540,502287.84,1,1.002036,4427009.26,1.002222,1.002222,1.00185,79868.88,1.002036,5383.0,1.002024,-4.0102005,24804,450_540_51,0.8737153948980363,-0.7962030570240938,-0.00018600000000001948,-0.00018600000000001948,0.0,0.00018600000000001948,1.1999999999900979e-05,0.0,0.00018600000000001948,0.00037200000000003897,0.00019799999999992046,0.00018600000000001948,0.00037200000000003897,0.00019799999999992046,0.00018600000000001948,1.1999999999900979e-05,-0.0001740000000001185,-0.5781822
52,450,540,701002.39,-1,1.001378,8371582.19,1.000337,1.00081,1.001283,55936.46,1.001662,50033.94,1.001483,-3.349781,24804,450_540_52,0.05569970482323363,-0.8454679846037876,0.0010410000000000696,0.000568000000000124,-0.00028399999999995096,9.500000000017828e-05,-0.0001049999999997997,-0.0004729999999999457,-0.0013250000000000206,-0.0009459999999998914,-0.0011459999999998693,-0.0008520000000000749,-0.0004729999999999457,-0.0006729999999999237,0.00037900000000012923,0.00017900000000015126,-0.00019999999999997797,0.20934267
53,450,540,0.0,0,0.999646,23142663.2,0.999646,0.999646,0.999419,191085.3,0.999646,37846.38,0.999608,2.2399426,24804,450_540_53,0.6693652883690016,-1.0,0.0,0.0,0.0,0.00022700000000008824,3.799999999998249e-05,0.0,0.0,0.00022700000000008824,3.799999999998249e-05,0.0,0.00022700000000008824,3.799999999998249e-05,0.00022700000000008824,3.799999999998249e-05,-0.00018900000000010575,-0.077952564
54,450,540,0.0,0,1.002828,67117650.25,1.002828,1.002828,1.002608,273922.05,1.002877,18430.2,1.00286,3.4201145,24804,450_540_54,0.8739178508118203,-1.0,0.0,0.0,-4.899999999996574e-05,0.000220000000000109,-3.2000000000032e-05,0.0,-4.899999999996574e-05,0.000220000000000109,-3.2000000000032e-05,-4.899999999996574e-05,0.000220000000000109,-3.2000000000032e-05,0.00026900000000007473,1.6999999999933735e-05,-0.000252000000000141,-1.1831512
55,450,540,1500001.96,-1,0.999886,23984126.23,0.999523,0.999705,0.999886,71730.78,1.000067,179497.5,0.999937,2.7000904,24804,450_540_55,-0.4289593512322737,-0.8822795154053099,0.0003630000000000022,0.00018100000000009775,-0.00018099999999998673,0.0,-5.099999999991223e-05,-0.00018199999999990446,-0.0005439999999999889,-0.0003630000000000022,-0.00041399999999991444,-0.0003620000000000845,-0.00018100000000009775,-0.00023200000000000998,0.00018099999999998673,0.0001300000000000745,-5.099999999991223e-05,0.15034625
56,450,540,2789735.37,1,1.000092,33170857.03,1.000525,1.000525,0.999984,33811.08,1.000092,35847.32,1.000037,0.1502037,24804,450_540_56,-0.029231794011921004,-0.8448448602309455,-0.00043300000000012773,-0.00043300000000012773,0.0,0.00010799999999999699,5.499999999991623e-05,0.0,0.00043300000000012773,0.0005410000000001247,0.00048800000000004395,0.00043300000000012773,0.0005410000000001247,0.00048800000000004395,0.00010799999999999699,5.499999999991623e-05,-5.300000000008076e-05,-0.14527981
57,450,540,0.0,0,1.000816,28623084.26,1.000816,1.000816,1.000389,49220.0,1.000897,31516.8,1.000699,-6.350279,24804,450_540_57,0.21927051852439036,-1.0,0.0,0.0,-8.099999999999774e-05,0.0004269999999999552,0.00011699999999992272,0.0,-8.099999999999774e-05,0.0004269999999999552,0.00011699999999992272,-8.099999999999774e-05,0.0004269999999999552,0.00011699999999992272,0.0005079999999999529,0.00019799999999992046,-0.00031000000000003247,0.14585058
58,450,540,2381669.89,1,1.000268,125162278.48,1.000514,1.000402,1.000067,147214.34,1.000268,188866.1,1.000155,3.1805038,24804,450_540_58,-0.12393390106249566,-0.9626533454477845,-0.00024599999999996847,-0.0001340000000000785,0.0,0.0002009999999998957,0.00011300000000002974,0.00011199999999988997,0.00024599999999996847,0.00044699999999986417,0.0003589999999999982,0.0001340000000000785,0.0003349999999999742,0.00024700000000010824,0.0002009999999998957,0.00011300000000002974,-8.799999999986596e-05,0.2521197
59,450,540,0.0,0,0.998164,14491642.67,0.998164,0.998164,0.998164,66907.62,0.998381,90836.1,0.998256,-5.6898594,24804,450_540_59,-0.151692124415476,-1.0,0.0,0.0,-0.0002169999999999117,0.0,-9.199999999998099e-05,0.0,-0.0002169999999999117,0.0,-9.199999999998099e-05,-0.0002169999999999117,0.0,-9.199999999998099e-05,0.0002169999999999117,0.00012499999999993072,-9.199999999998099e-05,0.2586392
60,450,540,1969798.38,-1,1.001478,38778741.54,1.000702,1.000772,1.001478,15744.24,1.00169,252386.73,1.001491,0.17046928,24804,450_540_60,-0.8825630623720937,-0.903319314808961,0.0007760000000001099,0.0007060000000000954,-0.00021199999999987895,0.0,-1.2999999999818712e-05,-7.00000000000145e-05,-0.0009879999999999889,-0.0007760000000001099,-0.0007889999999999286,-0.0009179999999999744,-0.0007060000000000954,-0.0007189999999999142,0.00021199999999987895,0.00019900000000006024,-1.2999999999818712e-05,0.13761526
61,450,540,0.0,0,0.998309,3530848.45,0.998309,0.998309,0.998309,18370.0,0.999504,659261.24,0.998341,-12.710094,24804,450_540_61,-0.9457817204531479,-1.0,0.0,0.0,-0.001194999999999946,0.0,-3.2000000000032e-05,0.0,-0.001194999999999946,0.0,-3.2000000000032e-05,-0.001194999999999946,0.0,-3.2000000000032e-05,0.001194999999999946,0.001162999999999914,-3.2000000000032e-05,0.5732637
62,450,540,0.0,0,0.998618,3053334.51,0.998618,0.998618,0.997407,15644.0,0.998746,11122.15,0.99819,3.8802624,24804,450_540_62,0.168939126471308,-1.0,0.0,0.0,-0.000128000000000017,0.001210999999999962,0.00042799999999998395,0.0,-0.000128000000000017,0.001210999999999962,0.00042799999999998395,-0.000128000000000017,0.001210999999999962,0.00042799999999998395,0.001338999999999979,0.0005560000000000009,-0.0007829999999999782,0.27027425
63,450,540,88883.98,1,1.001342,10315297.26,1.001519,1.001519,1.001166,14283.36,1.001342,57143.52,1.001201,-0.7599592,24804,450_540_63,-0.6000564493367202,-0.9829137962998421,-0.00017700000000009375,-0.00017700000000009375,0.0,0.00017599999999995397,0.00014099999999994672,0.0,0.00017700000000009375,0.0003530000000000477,0.00031800000000004047,0.00017700000000009375,0.0003530000000000477,0.00031800000000004047,0.00017599999999995397,0.00014099999999994672,-3.500000000000725e-05,0.05968699
64,450,540,0.0,0,0.997569,11747061.42,0.997569,0.997569,0.997188,53841.04,0.9984,28827.0,0.997978,-4.5001507,24804,450_540_64,0.30258416674690725,-1.0,0.0,0.0,-0.0008309999999999151,0.0003810000000000757,-0.0004089999999999927,0.0,-0.0008309999999999151,0.0003810000000000757,-0.0004089999999999927,-0.0008309999999999151,0.0003810000000000757,-0.0004089999999999927,0.0012119999999999909,0.00042199999999992244,-0.0007900000000000684,-0.20713474
65,450,540,75057.41,1,1.000553,34539310.9,1.000807,1.000553,1.000298,673357.2,1.000553,207584.64,1.000493,7.8105927,24804,450_540_65,0.5287211242004353,-0.995663222316941,-0.00025399999999997647,0.0,0.0,0.00025500000000011624,5.999999999994898e-05,0.00025399999999997647,0.00025399999999997647,0.0005090000000000927,0.00031399999999992545,0.0,0.00025500000000011624,5.999999999994898e-05,0.00025500000000011624,5.999999999994898e-05,-0.00019500000000016726,-0.17899656
66,450,540,135855.73,1,0.999754,5292797.99,1.000009,1.000009,0.999627,63663.5,0.999754,314.04,0.999753,-6.7698956,24804,450_540_66,0.9901828047780518,-0.9499486476731839,-0.0002549999999998942,-0.0002549999999998942,0.0,0.00012699999999998823,1.0000000000287557e-06,0.0,0.0002549999999998942,0.00038199999999988243,0.00025599999999992296,0.0002549999999998942,0.00038199999999988243,0.00025599999999992296,0.00012699999999998823,1.0000000000287557e-06,-0.00012599999999995948,-0.09043556
67,450,540,2684927.43,-1,1.004654,42921035.28,1.004374,1.004374,1.004534,75949.98,1.004775,288704.08,1.004584,-0.9101629,24804,450_540_67,-0.5834409193195327,-0.8822554214205295,0.00027999999999983594,0.00027999999999983594,-0.00012100000000003774,0.00011999999999989797,7.00000000000145e-05,0.0,-0.0004009999999998737,-0.00015999999999993797,-0.00020999999999982144,-0.0004009999999998737,-0.00015999999999993797,-0.00020999999999982144,0.0002409999999999357,0.00019100000000005224,-4.999999999988347e-05,-0.9202206
68,450,540,1720525.03,-1,1.000487,24527451.88,0.999199,0.999659,1.000487,217.44,1.00058,107533.97,1.000488,3.2699108,24804,450_540_68,-0.9959640435331658,-0.8689022749525117,0.0012879999999999558,0.0008279999999999399,-9.300000000012076e-05,0.0,-1.000000000139778e-06,-0.00046000000000001595,-0.0013810000000000766,-0.0012879999999999558,-0.0012890000000000956,-0.0009210000000000607,-0.0008279999999999399,-0.0008290000000000797,9.300000000012076e-05,9.199999999998099e-05,-1.000000000139778e-06,0.15034625
69,450,540,0.0,0,1.001371,3342344.27,1.001371,1.001371,1.001371,217852.83,1.003346,241396.52,1.002308,-9.760261,24804,450_540_69,-0.05126559242816567,-1.0,0.0,0.0,-0.00197500000000006,0.0,-0.0009369999999999656,0.0,-0.00197500000000006,0.0,-0.0009369999999999656,-0.00197500000000006,0.0,-0.0009369999999999656,0.00197500000000006,0.0010380000000000944,-0.0009369999999999656,-2.3036726
70,450,540,174378.31,1,1.006646,861835.17,1.012827,1.007529,1.005763,67816.06,1.006646,38292.6,1.006327,20.309687,24804,450_540_70,0.27823798736125777,-0.6634316897711079,-0.006180999999999992,-0.0008829999999999671,0.0,0.0008829999999999671,0.0003189999999999582,0.005298000000000025,0.006180999999999992,0.007063999999999959,0.00649999999999995,0.0008829999999999671,0.0017659999999999343,0.0012019999999999254,0.0008829999999999671,0.0003189999999999582,-0.0005640000000000089,-2.7273526
71,450,540,0.0,0,0.999644,48547863.52,0.999644,0.999644,0.999283,42531.92,0.99999,10099.46,0.999855,-1.9598007,24804,450_540_71,0.616219069308082,-1.0,0.0,0.0,-0.0003460000000000685,0.0003609999999999447,-0.00021100000000007224,0.0,-0.0003460000000000685,0.0003609999999999447,-0.00021100000000007224,-0.0003460000000000685,0.0003609999999999447,-0.00021100000000007224,0.0007070000000000132,0.00013499999999999623,-0.0005720000000000169,-0.536783
72,450,540,4299288.15,1,0.996893,124272893.66,0.998449,0.998345,0.996737,53621.01,0.996893,202599.88,0.99677,2.9098988,24804,450_540_72,-0.581447008477724,-0.9331225761362071,-0.0015560000000000018,-0.0014520000000000088,0.0,0.000156000000000045,0.00012299999999998423,0.00010399999999999299,0.0015560000000000018,0.0017120000000000468,0.001678999999999986,0.0014520000000000088,0.0016080000000000538,0.001574999999999993,0.000156000000000045,0.00012299999999998423,-3.300000000006076e-05,0.40148583
73,450,540,415341.09,1,1.000676,8623652.38,1.00254,1.000676,1.000055,233562.7,1.000676,348137.1,1.000304,9.520054,24804,450_540_73,-0.19696482618697816,-0.9081001460221212,-0.0018640000000000878,0.0,0.0,0.0006209999999999827,0.0003719999999998169,0.0018640000000000878,0.0018640000000000878,0.0024850000000000705,0.0022359999999999047,0.0,0.0006209999999999827,0.0003719999999998169,0.0006209999999999827,0.0003719999999998169,-0.00024900000000016576,0.17417789
74,450,540,746135.66,-1,1.000024,19630236.34,0.999649,0.999649,0.999887,46664.91,1.000296,880.83,1.000289,-6.800294,24804,450_540_74,0.9629481000821524,-0.926764621297648,0.0003750000000000142,0.0003750000000000142,-0.00027200000000005,0.00013700000000005375,-0.0002649999999999597,0.0,-0.0006470000000000642,-0.00023799999999996047,-0.0006399999999999739,-0.0006470000000000642,-0.00023799999999996047,-0.0006399999999999739,0.0004090000000001037,7.000000000090267e-06,-0.00040200000000001346,-0.113107905
75,450,540,58780.11,1,1.002992,56880990.57,1.003039,1.003039,1.002946,43348.0,1.003085,240831.47,1.002967,3.9994717,24804,450_540_75,-0.6949251823152461,-0.9979353583866594,-4.6999999999908226e-05,-4.6999999999908226e-05,-9.299999999989872e-05,4.600000000021254e-05,2.500000000016378e-05,0.0,-4.599999999999049e-05,9.300000000012076e-05,7.2000000000072e-05,-4.599999999999049e-05,9.300000000012076e-05,7.2000000000072e-05,0.00013900000000011126,0.0001180000000000625,-2.1000000000048757e-05,-0.60542077
76,450,540,1127472.79,-1,0.999275,7907143.06,0.998953,0.998953,0.999275,107108.54,0.999436,217663.27,0.999328,-4.159808,24804,450_540_76,-0.3404074078966398,-0.75041046377196,0.00032200000000004447,0.00032200000000004447,-0.00016099999999996673,0.0,-5.299999999996974e-05,0.0,-0.0004830000000000112,-0.00032200000000004447,-0.0003750000000000142,-0.0004830000000000112,-0.00032200000000004447,-0.0003750000000000142,0.00016099999999996673,0.00010799999999999699,-5.299999999996974e-05,0.15034625
77,450,540,2165923.66,1,1.000509,71994746.06,1.000686,1.000686,1.000243,86848.0,1.000509,338661.32,1.000297,5.2404404,24804,450_540_77,-0.5917927250101126,-0.9415883468103072,-0.0001769999999998717,-0.0001769999999998717,0.0,0.0002660000000000995,0.000212000000000101,0.0,0.0001769999999998717,0.0004429999999999712,0.0003889999999999727,0.0001769999999998717,0.0004429999999999712,0.0003889999999999727,0.0002660000000000995,0.000212000000000101,-5.3999999999998494e-05,0.34043264
78,450,540,0.0,0,1.002355,1283736.21,1.002355,1.002355,1.001193,133549.66,1.002355,73829.65,1.001941,-7.879734,24804,450_540_78,0.2879747743398317,-1.0,0.0,0.0,0.0,0.0011620000000001074,0.0004140000000001365,0.0,0.0,0.0011620000000001074,0.0004140000000001365,0.0,0.0011620000000001074,0.0004140000000001365,0.0011620000000001074,0.0004140000000001365,-0.0007479999999999709,-0.89493245
79,450,540,2389006.6,1,0.998449,20518968.99,1.000059,0.999254,0.997644,401559.9,0.998449,421662.0,0.998037,3.720522,24804,450_540_79,-0.02441881101559613,-0.7914257774010487,-0.0016100000000000003,-0.0008049999999999446,0.0,0.0008050000000000557,0.00041200000000007897,0.0008050000000000557,0.0016100000000000003,0.002415000000000056,0.0020220000000000793,0.0008049999999999446,0.0016100000000000003,0.0012170000000000236,0.0008050000000000557,0.00041200000000007897,-0.0003929999999999767,0.4121601
80,450,540,0.0,0,1.00243,2349616.26,1.00243,1.00243,1.002248,22122.06,1.002613,8312.55,1.002513,-6.6798925,24804,450_540_80,0.4537436162316521,-1.0,0.0,0.0,-0.00018300000000004424,0.00018199999999990446,-8.300000000005525e-05,0.0,-0.00018300000000004424,0.00018199999999990446,-8.300000000005525e-05,-0.00018300000000004424,0.00018199999999990446,-8.300000000005525e-05,0.0003649999999999487,9.999999999998899e-05,-0.0002649999999999597,-1.0443519
81,450,540,2651080.32,1,1.001082,28664951.57,1.002987,1.001082,1.001031,29547.28,1.001082,40435.2,1.001052,-12.969971,24804,450_540_81,-0.15558065390080486,-0.8306886179377946,-0.0019050000000000455,0.0,0.0,5.100000000002325e-05,2.999999999997449e-05,0.0019050000000000455,0.0019050000000000455,0.001956000000000069,0.00193500000000002,0.0,5.100000000002325e-05,2.999999999997449e-05,5.100000000002325e-05,2.999999999997449e-05,-2.1000000000048757e-05,-0.08811653
82,450,540,0.0,0,1.001138,1251978.05,1.001138,1.001138,0.996984,178183.2,1.001138,98696.73,0.999661,55.919884,24804,450_540_82,0.2870792043323617,-1.0,0.0,0.0,0.0,0.004154000000000102,0.0014770000000000616,0.0,0.0,0.004154000000000102,0.0014770000000000616,0.0,0.004154000000000102,0.0014770000000000616,0.004154000000000102,0.0014770000000000616,-0.0026770000000000405,-4.9453974
83,450,540,10001131.95,1,0.998722,166420269.88,0.999395,0.999395,0.998385,187629.16,0.998722,585240.75,0.998467,5.520582,24804,450_540_83,-0.5144612112017661,-0.8866222369138966,-0.0006730000000000347,-0.0006730000000000347,0.0,0.0003370000000000317,0.0002550000000000052,0.0,0.0006730000000000347,0.0010100000000000664,0.0009280000000000399,0.0006730000000000347,0.0010100000000000664,0.0009280000000000399,0.0003370000000000317,0.0002550000000000052,-8.20000000000265e-05,0.6067422
84,450,540,22918588.86,-1,0.998148,363444954.87,0.997825,0.997825,0.998148,313566.5,0.998229,368677.35,0.998186,0.8404255,24804,450_540_84,-0.08077881537517705,-0.8813625703981219,0.00032300000000007323,0.00032300000000007323,-8.099999999999774e-05,0.0,-3.799999999998249e-05,0.0,-0.00040400000000007097,-0.00032300000000007323,-0.0003610000000000557,-0.00040400000000007097,-0.00032300000000007323,-0.0003610000000000557,8.099999999999774e-05,4.300000000001525e-05,-3.799999999998249e-05,0.2586392
85,450,540,106968.43,1,1.00064,2876442.8,1.00107,1.00107,1.000148,10243.17,1.001255,66735.7,1.000295,4.8804283,24804,450_540_85,-0.7338706063105369,-0.9282911930314077,-0.00042999999999993044,-0.00042999999999993044,-0.0006150000000000322,0.0004919999999999369,0.0003450000000000397,0.0,-0.00018500000000010175,0.0009219999999998674,0.0007749999999999702,-0.00018500000000010175,0.0009219999999998674,0.0007749999999999702,0.0011069999999999691,0.0009600000000000719,-0.0001469999999998972,0.40929815
86,450,540,619890.96,1,0.998342,3755804.14,1.000374,1.000374,0.998342,74932.56,0.998748,8746.92,0.998706,8.159876,24804,450_540_86,0.7909422955305172,-0.7166662914881798,-0.002032000000000145,-0.002032000000000145,-0.00040600000000001746,0.0,-0.00036400000000003097,0.0,0.0016260000000001273,0.002032000000000145,0.0016680000000001138,0.0016260000000001273,0.002032000000000145,0.0016680000000001138,0.00040600000000001746,4.199999999998649e-05,-0.00036400000000003097,0.36648485
87,450,540,598568.28,-1,1.000896,40234080.76,1.000128,1.000128,1.000837,45235.14,1.000955,76163.28,1.000881,-7.929802,24804,450_540_87,-0.2547655892061857,-0.9706818786401226,0.0007680000000001019,0.0007680000000001019,-5.900000000003125e-05,5.900000000003125e-05,1.5000000000098268e-05,0.0,-0.0008270000000001332,-0.0007090000000000707,-0.0007530000000000037,-0.0008270000000001332,-0.0007090000000000707,-0.0007530000000000037,0.0001180000000000625,7.400000000012952e-05,-4.399999999993298e-05,0.15034625
88,450,540,585705.65,1,0.999543,218370590.99,0.999759,0.999543,0.999516,12984.65,0.999543,37100.0,0.999523,7.610321,24804,450_540_88,-0.4814918343244886,-0.9946500223196321,-0.00021599999999999397,0.0,0.0,2.6999999999999247e-05,1.999999999990898e-05,0.00021599999999999397,0.00021599999999999397,0.00024299999999999322,0.00023599999999990295,0.0,2.6999999999999247e-05,1.999999999990898e-05,2.6999999999999247e-05,1.999999999990898e-05,-7.000000000090267e-06,0.15034625
89,450,540,258112.5,1,0.998056,45690433.69,0.998564,0.998259,0.997852,100433.92,0.998056,138713.4,0.997937,-3.2997131,24804,450_540_89,-0.16006652301184054,-0.9887651505258648,-0.0005079999999999529,-0.00020299999999995322,0.0,0.000204000000000093,0.00011900000000009126,0.0003049999999999997,0.0005079999999999529,0.0007120000000000459,0.0006270000000000442,0.00020299999999995322,0.0004070000000000462,0.00032200000000004447,0.000204000000000093,0.00011900000000009126,-8.500000000000174e-05,0.40148583
90,450,540,867013.64,-1,0.998945,8124023.02,0.99789,0.998171,0.998945,23861.04,0.999156,320629.42,0.99896,-4.069805,24804,450_540_90,-0.8614705324495779,-0.8071382260385533,0.0010549999999999171,0.0007739999999999414,-0.00021100000000007224,0.0,-1.4999999999987246e-05,-0.0002809999999999757,-0.0012659999999999894,-0.0010549999999999171,-0.0010699999999999044,-0.0009850000000000136,-0.0007739999999999414,-0.0007889999999999286,0.00021100000000007224,0.000196000000000085,-1.4999999999987246e-05,0.46155033
91,450,540,1121066.98,1,0.999466,25896773.47,1.000036,1.000036,0.999276,50376.27,0.999466,5516.7,0.999447,3.5905838,24804,450_540_91,0.8025977148825694,-0.9170128358649035,-0.0005699999999999594,-0.0005699999999999594,0.0,0.00018999999999991246,1.8999999999991246e-05,0.0,0.0005699999999999594,0.0007599999999998719,0.0005889999999999507,0.0005699999999999594,0.0007599999999998719,0.0005889999999999507,0.00018999999999991246,1.8999999999991246e-05,-0.00017099999999992122,-0.077952564
92,450,540,0.0,0,1.001665,2884413.06,1.001665,1.001665,1.000516,29585.72,1.002118,8918.7,1.001747,-0.87976456,24804,450_540_92,0.5367440932755253,-1.0,0.0,0.0,-0.0004530000000000367,0.0011490000000000666,-8.199999999991547e-05,0.0,-0.0004530000000000367,0.0011490000000000666,-8.199999999991547e-05,-0.0004530000000000367,0.0011490000000000666,-8.199999999991547e-05,0.0016020000000001033,0.00037100000000012123,-0.0012309999999999821,-4.1576853
93,450,540,3589484.9,-1,1.016285,15404582.33,1.012953,1.012953,1.015915,38388.56,1.016655,83945.22,1.016147,-75.56021,24804,450_540_93,-0.37239640596407636,-0.622041466260515,0.0033320000000001126,0.0033320000000001126,-0.00036999999999998145,0.0003700000000002035,0.00013800000000019352,0.0,-0.003702000000000094,-0.002961999999999909,-0.003193999999999919,-0.003702000000000094,-0.002961999999999909,-0.003193999999999919,0.000740000000000185,0.000508000000000175,-0.00023200000000000998,-1.9976996
94,450,540,60783.5,-1,0.996562,6134444.49,0.996331,0.996389,0.996331,17303.0,0.997368,46420.28,0.996613,14.679432,24804,450_540_94,-0.4569331647711794,-0.9803773161865509,0.00023099999999998122,0.00017299999999997873,-0.0008060000000000844,0.00023099999999998122,-5.100000000002325e-05,-5.8000000000002494e-05,-0.0010370000000000656,0.0,-0.00028200000000000447,-0.0009790000000000632,5.8000000000002494e-05,-0.00022400000000000198,0.0010370000000000656,0.0007550000000000612,-0.00028200000000000447,0.5732637
95,450,540,4645284.27,1,0.999425,278498628.48,1.000907,1.000258,0.999332,1084826.6,0.999425,693429.66,0.999389,1.809597,24804,450_540_95,0.2201015392460927,-0.967187821734303,-0.0014819999999999833,-0.0008330000000000837,0.0,9.300000000000974e-05,3.6000000000036e-05,0.0006489999999998997,0.0014819999999999833,0.001574999999999993,0.0015180000000000193,0.0008330000000000837,0.0009260000000000934,0.0008690000000001197,9.300000000000974e-05,3.6000000000036e-05,-5.699999999997374e-05,-0.14527981
96,450,540,0.0,0,0.997101,98284738.5,0.997101,0.997101,0.996878,468203.12,0.997101,94135.6,0.997064,4.440546,24804,450_540_96,0.6651996504882325,-1.0,0.0,0.0,0.0,0.00022299999999997322,3.700000000006476e-05,0.0,0.0,0.00022299999999997322,3.700000000006476e-05,0.0,0.00022299999999997322,3.700000000006476e-05,0.00022299999999997322,3.700000000006476e-05,-0.00018599999999990846,0.21349898
97,450,540,379528.91,1,1.002659,15708637.12,1.003082,1.003082,1.002448,85157.34,1.002659,67533.2,1.002566,2.629757,24804,450_540_97,0.11542391558769785,-0.9528188720464118,-0.0004230000000000622,-0.0004230000000000622,0.0,0.00021099999999996122,9.299999999989872e-05,0.0,0.0004230000000000622,0.0006340000000000234,0.0005159999999999609,0.0004230000000000622,0.0006340000000000234,0.0005159999999999609,0.00021099999999996122,9.299999999989872e-05,-0.0001180000000000625,-0.81932634
98,450,540,0.0,0,1.000582,4722373.52,1.000582,1.000582,0.999198,165742.32,1.000582,204898.2,0.999818,-6.6000223,24804,450_540_98,-0.10564381897586374,-1.0,0.0,0.0,0.0,0.0013840000000000519,0.0007640000000000979,0.0,0.0,0.0013840000000000519,0.0007640000000000979,0.0,0.0013840000000000519,0.0007640000000000979,0.0013840000000000519,0.0007640000000000979,-0.0006199999999999539,0.6180946
99,450,540,901900.27,1,1.000047,10739088.54,1.00132,1.000047,0.99941,257511.4,1.000047,739061.24,0.999575,4.3201447,24804,450_540_99,-0.4832059607817449,-0.8450474809794101,-0.0012730000000000796,0.0,0.0,0.0006369999999998877,0.00047199999999991693,0.0012730000000000796,0.0012730000000000796,0.0019099999999999673,0.0017449999999999966,0.0,0.0006369999999998877,0.00047199999999991693,0.0006369999999998877,0.00047199999999991693,-0.00016499999999997073,0.51685977
100,450,540,202419.38,1,1.000375,1302006.96,1.011666,1.002633,0.998117,114283.52,1.000375,78561.62,0.999456,-13.8098,24804,450_540_100,0.18523619521860912,-0.7309015740843784,-0.01129099999999994,-0.0022580000000000933,0.0,0.0022579999999999822,0.0009190000000000031,0.009032999999999847,0.01129099999999994,0.013548999999999922,0.012209999999999943,0.0022580000000000933,0.0045160000000000755,0.0031770000000000964,0.0022579999999999822,0.0009190000000000031,-0.001338999999999979,-3.5267608
101,450,540,1222663.33,-1,0.992628,17980734.42,0.990035,0.991485,0.992538,361817.0,0.993763,223439.97,0.993296,-3.4201145,24804,450_540_101,0.23643807266404704,-0.8726617710139344,0.0025929999999999565,0.0011430000000000051,-0.0011349999999999971,8.999999999992347e-05,-0.0006680000000000019,-0.0014499999999999513,-0.0037279999999999536,-0.002503000000000033,-0.0032609999999999584,-0.0022780000000000022,-0.0010530000000000816,-0.001811000000000007,0.0012249999999999206,0.0004669999999999952,-0.0007579999999999254,0.5656286
102,450,540,1267261.23,1,0.998303,15797900.41,0.999449,0.999381,0.9981,15988.32,0.998505,21622.6,0.998272,0.5698204,24804,450_540_102,-0.14980436532794197,-0.8514797273259229,-0.0011459999999999804,-0.0010779999999999124,-0.00020199999999992446,0.00020300000000006424,3.100000000000325e-05,6.8000000000068e-05,0.0009440000000000559,0.0013490000000000446,0.0011769999999999836,0.0008759999999999879,0.0012809999999999766,0.0011089999999999156,0.0004049999999999887,0.0002329999999999277,-0.000172000000000061,0.4638955
103,450,540,0.0,0,1.000922,16666738.45,1.000922,1.000922,1.000842,175555.68,1.000922,507863.04,1.000862,-2.2298098,24804,450_540_103,-0.4862426946689432,-1.0,0.0,0.0,0.0,8.000000000008001e-05,6.000000000017103e-05,0.0,0.0,8.000000000008001e-05,6.000000000017103e-05,0.0,8.000000000008001e-05,6.000000000017103e-05,8.000000000008001e-05,6.000000000017103e-05,-1.999999999990898e-05,0.049302243
104,450,540,2954850.03,-1,1.001136,23415640.23,0.999864,0.999864,1.001136,325880.96,1.001454,360560.5,1.001287,-8.270144,24804,450_540_104,-0.05052075380178811,-0.7758972244454585,0.0012720000000000509,0.0012720000000000509,-0.00031800000000004047,0.0,-0.00015100000000001224,0.0,-0.0015900000000000913,-0.0012720000000000509,-0.001423000000000063,-0.0015900000000000913,-0.0012720000000000509,-0.001423000000000063,0.00031800000000004047,0.00016700000000002824,-0.00015100000000001224,0.20934267
105,450,540,737044.94,-1,1.000311,61434364.16,1.000052,1.000181,1.000311,239784.0,1.00044,154056.44,1.00039,1.3899803,24804,450_540_105,0.21767079073951875,-0.9762899071882224,0.0002590000000000092,0.00012999999999996348,-0.00012900000000004574,0.0,-7.899999999994023e-05,-0.00012900000000004574,-0.00038800000000005497,-0.0002590000000000092,-0.00033799999999994945,-0.0002590000000000092,-0.00012999999999996348,-0.0002089999999999037,0.00012900000000004574,5.0000000000105516e-05,-7.899999999994023e-05,-0.04423582
